ref	query	dist	pvalue	sharedhashes	Organism.Name	Strain	Assembly	Level
NZ_CP029902.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_268103	GCA_003718135.1	Complete
NZ_CP044203.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Senftenberg	AR-0405	GCA_008727575.1	Complete
NZ_LT904891.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	80-2002	GCA_001357935.2	Complete
NZ_CP024165.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Gaminara	CFSAN070644	GCA_002741885.1	Complete
NZ_CP019405.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Bergen str. ST350	ST350	GCA_001975325.1	Complete
NZ_CP029850.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_203125	GCA_003718475.1	Complete
NZ_CP019403.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Apapa str. SA20060561	SA20060561	GCA_001975285.1	Complete
NZ_CP029846.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_273110	GCA_003718355.1	Complete
NZ_CP029858.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_285138	GCA_003718555.1	Complete
NZ_LT904884.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL041834	GCA_001127485.2	Complete
NZ_CP029900.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_232188	GCA_003717975.1	Complete
NZ_CP029855.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_292148	GCA_003718515.1	Complete
NZ_CP029917.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_256186	GCA_003718155.1	Complete
NZ_CP029875.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_227128	GCA_003717995.1	Complete
NZ_CP029920.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_282186	GCA_003718075.1	Complete
NZ_CP029956.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_202186	GCA_003717575.1	Complete
NZ_CP012144.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium	FORC_020	GCA_001454965.1	Complete
NZ_CP029848.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_211126	GCA_003718455.1	Complete
NZ_CP029960.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_251131	GCA_003718395.1	Complete
NZ_CP029928.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_216103	GCA_003717075.1	Complete
NZ_CP014965.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587	CDC 2010K-1587	GCA_001623645.2	Complete
NZ_CP044200.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Corvallis	AR-0406	GCA_008727555.1	Complete
NZ_CP029915.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_202113	GCA_003718035.1	Complete
NZ_CP012151.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	B/SF/13/03/195	GCA_001302625.1	Complete
NC_011149.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona str. SL483	SL483	GCA_000020885.1	Complete
NZ_CP015024.2.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona str. 392869-2	392869-2	GCA_000494385.3	Complete
NZ_CP029856.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_286126	GCA_003718535.1	Complete
NZ_CP011259.2.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona str. 460004 2-1	460004 2-1	GCA_000484195.3	Complete
NZ_CP022489.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Mbandaka	SA20026234	GCA_002234515.1	Complete
NZ_LT904854.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	M223	GCA_001048375.2	Complete
NZ_CP041208.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Newport	SAP18-8729	GCA_004224885.2	Complete
NZ_CP029959.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_256191	GCA_003718375.1	Complete
NZ_LT904852.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	TY585	GCA_001361075.2	Complete
NZ_CP010282.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Newport str. CVM 21538	CVM 21538	GCA_000272755.4	Complete
NZ_CP029870.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_212159	GCA_003717775.1	Complete
NZ_LT905063.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	lupe_GEN0059-sc-1979081	GCA_900205265.1	Complete
NZ_CP029036.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004	361154004	GCA_003073495.1	Complete
NZ_CP025446.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76333	GCA_006165185.1	Complete
NZ_CP045762.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg str. 41578	41578	GCA_009648795.1	Complete
NZ_CP054715.1.fa	NA	NA	NA	NA	Salmonella enterica	85-0120	GCA_013348865.1	Complete
NZ_CP012091.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	PM016/13	GCA_001302605.1	Complete
NC_021810.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg str. 41578	41578	GCA_000430105.1	Complete
NZ_CP028311.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	CFSAN067218	GCA_003986635.1	Complete
NZ_LT905140.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL082356	GCA_001148305.2	Complete
LT905060.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ISP_03_07467_SGB110-sc-1979083	GCA_900205245.1	Complete
NZ_CP023166.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Saintpaul	SGB23	GCA_002290205.1	Complete
NC_021176.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi str. Ty21a	Ty21a	GCA_000385905.1	Complete
NZ_CP015724.1.fa	NA	NA	NA	NA	Salmonella enterica	C629	GCA_001647755.1	Complete
NZ_CP029890.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_253155	GCA_003717875.1	Complete
NZ_CP023975.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	Ty21a	GCA_003429465.1	Complete
NZ_CP029881.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_269157	GCA_003717855.1	Complete
NZ_LS483434.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Stanley	NCTC5716	GCA_900475965.1	Complete
NZ_CP029866.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_228140	GCA_003717675.1	Complete
NZ_CP007559.2.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Newport str. CDC 2010K-2159	CDC 2010K-2159	GCA_000973685.2	Complete
NZ_CP012924.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	12-4374	GCA_001441225.1	Complete
NZ_CP039716.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	PNCS000211	GCA_005144945.1	Complete
NZ_LT905142.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	H12ESR00755-001A	GCA_001362195.2	Complete
NZ_LS483428.1.fa	NA	NA	NA	NA	Salmonella enterica	NCTC10436	GCA_900475895.1	Complete
NZ_CP044957.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	PNCS007087	GCA_009017295.1	Complete
NZ_CP029925.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_218186	GCA_003718635.1	Complete
NZ_CP029940.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_206186	GCA_003717475.1	Complete
NZ_CP037877.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PNCS015054	GCA_009756555.1	Complete
NZ_CP029942.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_203186	GCA_003719235.1	Complete
NZ_CP029945.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_211186	GCA_003717285.1	Complete
NZ_LT904869.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL052042	GCA_001088345.2	Complete
NZ_CP029946.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_210186	GCA_003717355.1	Complete
NZ_CP029868.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_215174	GCA_003717695.1	Complete
NZ_CP033384.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica	CFSA300	GCA_009728875.1	Complete
NZ_CP029944.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_212186	GCA_003717215.1	Complete
NZ_CP029954.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_204186	GCA_003717535.1	Complete
NZ_CP029938.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_207186	GCA_003717455.1	Complete
NZ_CP014971.2.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898	USDA-ARS-USMARC-1898	GCA_001623765.2	Complete
NZ_CP029911.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_219186	GCA_003717035.1	Complete
NZ_LT904870.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	SGB90	GCA_001104885.3	Complete
NC_021812.2.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069	CFSAN002069	GCA_000430085.2	Complete
NZ_CP029913.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_249107	GCA_003717915.1	Complete
NZ_CP005995.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002064	CFSAN002064	GCA_000505705.1	Complete
NZ_CP029880.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_223186	GCA_003718295.1	Complete
NZ_CP029861.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_260153	GCA_003717615.1	Complete
NZ_CP029958.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_201186	GCA_003718655.1	Complete
NZ_CP029886.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_220186	GCA_003717015.1	Complete
NZ_CP014664.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1728	USDA-ARS-USMARC-1728	GCA_001623585.1	Complete
NZ_LT905139.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	2010-007898	GCA_001360555.2	Complete
NZ_CP029949.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_208186	GCA_003717395.1	Complete
NZ_CP029936.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_213186	GCA_003717135.1	Complete
NZ_CP029872.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_214135	GCA_003717735.1	Complete
NZ_CP029962.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_228140	GCA_003718415.1	Complete
NZ_CP029932.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_208103	GCA_003717435.1	Complete
NZ_CP039558.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	PNCS014846	GCA_004919165.1	Complete
NZ_CP029933.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_214186	GCA_003717115.1	Complete
NZ_CP029873.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_211171	GCA_003717815.1	Complete
NZ_CP029923.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_221186	GCA_003716995.1	Complete
NZ_CP029964.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_223175	GCA_003718435.1	Complete
NZ_CP029878.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_224186	GCA_003718275.1	Complete
NZ_CP029930.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_215186	GCA_003717095.1	Complete
NZ_CP022500.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505	SA20030505	GCA_001448485.2	Complete
NZ_CP029646.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_217186	GCA_003719555.1	Complete
NZ_CP029952.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_209186	GCA_003719255.1	Complete
NZ_CP029852.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343078_201101	GCA_003718495.1	Complete
NZ_LT904777.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL072973	GCA_001135805.2	Complete
NZ_CP029922.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_269186	GCA_003718095.1	Complete
NZ_LT905090.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ty3-243	GCA_001364695.2	Complete
NZ_LT904888.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	129-0238-M	GCA_001359015.2	Complete
AP020332.1.fa	NA	NA	NA	NA	Salmonella enterica	SESen3709	GCA_013344545.1	Complete
NZ_CP029896.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_252186	GCA_003718195.1	Complete
NZ_LT904890.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	H12ESR00394-001A	GCA_001118185.2	Complete
NZ_LT904875.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL024919	GCA_001165785.2	Complete
NZ_CP030936.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	LXYSH	GCA_004136335.1	Complete
NZ_CP011289.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. diarizonae	11-01853	GCA_001629755.1	Complete
NZ_CP011288.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. diarizonae	11-01855	GCA_001628755.1	Complete
NZ_CP011292.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. diarizonae	11-01854	GCA_001629775.1	Complete
NZ_CP029908.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_239103	GCA_003719215.1	Complete
NZ_CP029927.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_217103	GCA_003717055.1	Complete
NZ_CP029918.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	311189_232103	GCA_003718235.1	Complete
NZ_LT904882.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	SGB89	GCA_001104165.2	Complete
NZ_CP019172.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Saintpaul	CFSAN004175	GCA_001952995.1	Complete
NZ_CP019204.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Saintpaul	CFSAN004173	GCA_001953675.1	Complete
NZ_CP019206.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Saintpaul	CFSAN004174	GCA_001953695.1	Complete
NZ_CP019407.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Borreze str. SA20041063	SA20041063	GCA_001975345.1	Complete
NZ_CP027412.1.fa	NA	NA	NA	NA	Salmonella enterica	FDAARGOS_319	GCA_002984035.1	Complete
CP053579.1.fa	NA	NA	NA	NA	Salmonella enterica	2012K-0845	GCA_013161805.1	Complete
NZ_CP029914.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_217103	GCA_003718015.1	Complete
NZ_CP029899.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_241106	GCA_003717955.1	Complete
NZ_CP029906.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_267164	GCA_003718615.1	Complete
NZ_CP022491.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Saintpaul	SA20031783	GCA_002234735.2	Complete
NZ_CP022034.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Onderstepoort str. SA20060086	SA20060086	GCA_002208255.1	Complete
NZ_CP039498.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000228	CFSAN000228	GCA_000748565.2	Complete
NZ_CP029919.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_212138	GCA_003717795.1	Complete
NZ_CP025218.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Tennessee	ATCC 10722	GCA_003031875.1	Complete
NZ_CP029907.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343077_255118	GCA_003717635.1	Complete
NZ_CP025232.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1925	USDA-ARS-USMARC-1925	GCA_004136075.1	Complete
NZ_CP029882.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	343076_248190	GCA_003717935.1	Complete
NZ_CP017974.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Montevideo str. CDC 07-0954	CDC 07-0954	GCA_002761415.1	Complete
NZ_CP045513.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Anatum	Sal-3948	GCA_011466455.1	Complete
NZ_CP044967.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	PNCS007098	GCA_009017335.1	Complete
NZ_CP045464.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Anatum	Sal-1135	GCA_011465695.1	Complete
NZ_CP030181.1.fa	NA	NA	NA	NA	Salmonella enterica	SA20030575	GCA_003324915.1	Complete
NZ_LT904886.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	SGB82	GCA_001362335.2	Complete
NZ_LT904871.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	1553	GCA_001079465.2	Complete
NZ_LT904878.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ty3-193	GCA_001240865.2	Complete
NZ_CP007523.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-0870	CDC 2011K-0870	GCA_000973645.1	Complete
NZ_CP037893.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Montevideo str. 42N	42N	GCA_000238455.3	Complete
NC_016832.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12	P-stx-12	GCA_000245535.1	Complete
NZ_CP040700.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Saintpaul	5	GCA_005930995.1	Complete
NZ_CP034719.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium	RSE04	GCA_003994655.1	Complete
NZ_CP043222.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Bredeney	SA20114778WT	GCA_008124445.1	Complete
NZ_CP029038.1.fa	NA	NA	NA	NA	Salmonella enterica	CFSAN045763	GCA_003073555.1	Complete
NZ_CP017719.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Hayindogo	CFSAN050752	GCA_002777175.1	Complete
NZ_LT905064.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	1554-sc-2165329	GCA_900205255.1	Complete
NZ_LT904881.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	UI2120	GCA_001106745.2	Complete
NZ_CP032494.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium	SO21	GCA_009497855.1	Complete
NZ_CP025452.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76340	GCA_006165165.1	Complete
NZ_CP025451.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76339	GCA_006165245.1	Complete
NZ_CP025445.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76332	GCA_006165105.1	Complete
NZ_CP025449.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76337	GCA_006165225.1	Complete
NZ_CP025450.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76338	GCA_006165145.1	Complete
NZ_CP030202.1.fa	NA	NA	NA	NA	Salmonella enterica	SA20052327	GCA_003324935.1	Complete
NZ_CP007804.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium	VNP20009	GCA_000715155.2	Complete
NC_022991.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona str. 24249	24249	GCA_000503845.1	Complete
NZ_CP025448.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76336	GCA_006165205.1	Complete
NZ_CP025454.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76334	GCA_006165285.1	Complete
NZ_CP025447.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Agona	USDA-ARS-USMARC-76335	GCA_006165125.1	Complete
NZ_LT904887.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	76-1292	GCA_001119245.2	Complete
NZ_CP033387.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica	CFSA1007	GCA_009728895.1	Complete
NZ_CP020101.1.fa	NA	NA	NA	NA	Salmonella enterica	UFPRLABMOR1	GCA_004564195.1	Complete
NZ_CP011365.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhimurium	FORC_015	GCA_000993725.1	Complete
NZ_CP034232.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Montevideo	ATCC 8387	GCA_003864055.1	Complete
NZ_LT904883.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL103914	GCA_001048035.2	Complete
NZ_LT904876.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Typhi	ERL114000	GCA_001095585.2	Complete
NZ_CP044257.1.fa	NA	NA	NA	NA	Salmonella enterica	CFSAN096147	GCA_008728495.1	Complete
NZ_LT571437.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Java	NCTC5706	GCA_900086565.1	Complete
NZ_CP019201.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Muenster str. 420	CFSAN001301	GCA_000487015.2	Complete
NZ_CP009561.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Newport str. CVM N18486	CVM N18486	GCA_000272815.2	Complete
NZ_CP041171.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Thompson	SH11G0791	GCA_006516995.1	Complete
NC_006905.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	SC-B67	GCA_000008105.1	Complete
NZ_CP030024.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Ohio	SA20120345	GCA_003325335.1	Complete
NZ_CP028729.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Thompson	HFCDC-SM-846	GCA_003052785.2	Complete
NZ_CP041183.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Anatum str. CFSAN003961	CFSAN003961	GCA_006517155.1	Complete
NZ_CP012344.2.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708	ATCC 10708	GCA_000487295.3	Complete
NZ_CP020492.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica	08-00436	GCA_002238275.1	Complete
NZ_CP016569.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	AMR588-04-00320	GCA_001692575.1	Complete
NZ_CP007639.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Choleraesuis	C500	GCA_000742815.1	Complete
NZ_CP016565.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	AMR588-04-00318	GCA_001692595.1	Complete
NZ_CP016576.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	AMR588-04-00437	GCA_001692615.1	Complete
NZ_CP016573.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	AMR588-04-00435	GCA_001692515.1	Complete
NZ_CP016530.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	SA01AB09084001	GCA_001690095.1	Complete
NZ_CP012921.1.fa	NA	NA	NA	NA	Salmonella enterica subsp. enterica serovar Heidelberg	SA02DT10168701	GCA_001441205.1	Complete
